# Digitized by GSYS2.4.7
# Date =  18.Jun.2018,  18:37:3
# Number of data = 199
# set xrange[0.0, 6.0]
# set yrange[0.0, 0.02] 
# MD5Fig : e251324cb3fe8213135974ec927d9647
# Axis_X : 3fc5ab8c9ca353c13fec08d5a26f3c093feae0ec59bf0f303febef225588bbef
# Axis_Y : 3fc5ab8c9ca353c13fec08d5a26f3c093fc56f512eb0c4f23faeea814b5c35cf
#    x          y    
 5.007E-02  2.369E-05
 5.079E-02  9.036E-04
 4.442E-02  3.577E-03
 3.624E-02  4.051E-03
 3.253E-02  4.762E-03
 4.295E-02  6.995E-03
 5.778E-02  9.398E-03
 8.510E-02  6.132E-03
 8.235E-02  7.993E-03
 8.743E-02  8.958E-03
 9.224E-02  9.601E-03
 1.017E-01  1.583E-02
 1.166E-01  1.315E-02
 1.246E-01  1.243E-02
 1.319E-01  1.090E-02
 1.505E-01  7.502E-03
 1.668E-01  1.161E-02
 1.588E-01  1.231E-02
 1.682E-01  1.341E-02
 1.856E-01  1.891E-02
 2.075E-01  1.418E-02
 2.172E-01  1.033E-02
 2.388E-01  1.584E-02
 2.450E-01  1.297E-02
 2.613E-01  1.185E-02
 2.880E-01  7.855E-03
 2.931E-01  1.412E-02
 3.278E-01  1.457E-02
 3.302E-01  1.748E-02
 3.577E-01  1.442E-02
 3.661E-01  1.417E-02
 3.585E-01  1.017E-02
 3.877E-01  9.208E-03
 4.143E-01  1.027E-02
 4.127E-01  8.310E-03
 4.335E-01  7.532E-03
 4.241E-01  6.584E-03
 4.356E-01  4.892E-03
 4.553E-01  8.039E-03
 4.728E-01  8.377E-03
 4.731E-01  8.750E-03
 4.734E-01  9.207E-03
 4.907E-01  9.308E-03
 4.995E-01  9.612E-03
 5.043E-01  1.022E-02
 5.203E-01  8.901E-03
 5.285E-01  8.394E-03
 5.368E-01  8.106E-03
 5.317E-01  7.040E-03
 5.474E-01  5.314E-03
 5.662E-01  7.293E-03
 5.728E-01  1.019E-02
 5.834E-01  1.262E-02
 5.979E-01  9.323E-03
 5.974E-01  8.731E-03
 6.056E-01  8.274E-03
 6.137E-01  7.699E-03
 6.189E-01  3.688E-03
 6.363E-01  9.171E-03
 6.630E-01  1.032E-02
 6.563E-01  7.377E-03
 6.686E-01  6.784E-03
 6.811E-01  6.260E-03
 6.875E-01  3.637E-03
 6.927E-01  4.753E-03
 7.157E-01  6.682E-03
 7.110E-01  6.141E-03
 7.311E-01  4.567E-03
 7.533E-01  5.514E-03
 7.387E-01  3.315E-03
 7.687E-01  3.314E-03
 7.855E-01  2.925E-03
 7.804E-01  1.994E-03
 7.965E-01  6.741E-04
 8.146E-01  1.892E-03
 8.109E-01  2.586E-03
 8.120E-01  3.838E-03
 8.407E-01  2.247E-03
 8.478E-01  4.534E-04
 8.549E-01  3.939E-03
 8.816E-01  5.157E-03
 9.023E-01  4.192E-03
 9.102E-01  3.380E-03
 9.535E-01  3.921E-03
 9.400E-01  3.126E-03
 9.483E-01  2.838E-03
 9.650E-01  2.279E-03
 9.959E-01  3.311E-03
 9.948E-01  2.008E-03
 1.016E+00  1.839E-03
 1.003E+00  1.433E-03
 1.016E+00  1.213E-03
 1.028E+00  7.726E-04
 1.059E+00  1.449E-03
 1.064E+00  2.617E-03
 1.093E+00  1.212E-03
 1.131E+00  3.652E-04
 1.111E+00  2.278E-03
 1.138E+00  3.597E-03
 1.154E+00  2.209E-03
 1.166E+00  1.448E-03
 1.175E+00  2.480E-03
 1.198E+00  3.613E-03
 1.227E+00  2.547E-03
 1.217E+00  1.193E-03
 1.243E+00  1.481E-03
 1.264E+00  9.557E-04
 1.290E+00  1.581E-03
 1.325E+00  2.342E-03
 1.347E+00  2.850E-03
 1.339E+00  3.493E-03
 1.364E+00  2.224E-03
 1.376E+00  1.699E-03
 1.367E+00  8.867E-04
 1.405E+00  5.478E-04
 1.405E+00  1.005E-03
 1.431E+00  1.326E-03
 1.453E+00  1.664E-03
 1.453E+00  1.969E-03
 1.465E+00  8.009E-04
 1.478E+00  4.792E-04
 1.516E+00  7.259E-05
 1.504E+00  7.665E-04
 1.517E+00  1.629E-03
 1.518E+00  1.951E-03
 1.539E+00  2.103E-03
 1.568E+00  6.642E-04
 1.561E+00  1.967E-03
 1.582E+00  1.662E-03
 1.616E+00  1.323E-03
 1.602E+00  4.945E-04
 1.621E+00  2.846E-03
 1.659E+00  1.797E-03
 1.706E+00  1.915E-03
 1.701E+00  6.625E-04
 1.731E+00  8.676E-05
 1.748E+00  8.649E-04
 1.765E+00  6.109E-04
 1.765E+00  4.924E-04
 1.812E+00  3.226E-04
 1.800E+00  1.135E-03
 1.859E+00  3.435E-05
 1.877E+00  1.371E-03
 1.885E+00  6.601E-04
 1.902E+00  4.568E-04
 1.915E+00  1.352E-04
 1.933E+00  7.441E-04
 1.967E+00  9.129E-04
 1.992E+00  4.726E-04
 2.001E+00  2.694E-04
 2.023E+00  6.922E-04
 2.041E+00  1.758E-03
 2.057E+00  9.963E-04
 2.065E+00  5.393E-04
 2.082E+00  1.161E-04
 2.121E+00  5.556E-04
 2.139E+00  1.571E-03
 2.155E+00  4.197E-04
 2.172E+00  1.657E-04
 2.181E+00  1.096E-03
 2.208E+00  1.739E-03
 2.241E+00  3.340E-04
 2.241E+00  7.909E-04
 2.296E+00  7.951E-05
 2.302E+00  1.162E-03
 2.352E+00  5.018E-04
 2.378E+00  8.907E-04
 2.378E+00  1.631E-04
 2.417E+00  5.856E-04
 2.416E+00  6.105E-05
 2.447E+00  5.683E-04
 2.446E+00  9.451E-05
 2.485E+00  7.710E-05
 2.495E+00  1.532E-03
 2.579E+00  4.205E-05
 2.576E+00  6.851E-04
 2.635E+00  2.441E-05
 2.635E+00  6.505E-04
 2.708E+00  9.116E-05
 2.713E+00  6.157E-04
 2.798E+00  7.309E-05
 2.811E+00  7.159E-04
 2.850E+00  6.816E-04
 2.849E+00  1.063E-04
 2.931E+00  5.446E-05
 2.935E+00  2.913E-04
 3.029E+00  1.886E-04
 3.205E+00  1.694E-04
 3.407E+00  1.330E-04
 3.595E+00  9.671E-05
 3.840E+00  7.666E-05
 4.118E+00  3.925E-05
 4.950E+00  9.628E-05
 5.040E+00  9.513E-05
 5.674E+00  7.008E-05
 5.824E+00  8.508E-05
 1.730E+00  2.034E-02
 6.956E+00  1.044E-04
 7.059E+00  1.031E-04
